City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Bengalore,Bike,Hot,Recession,Sunday,17,36.3259,0,0,33.0236,0.1188
Kolkata,Car,Snowy,Booming,Tuesday,18,75.3117,1,0,36.0343,0.0884
Mumbai,Bike,Hot,Stable,Friday,12,83.8264,0,0,67.0611,0.2396
Delhi,Bike,Hot,Stable,Friday,0,99.3138,0,0,90.2853,0.5757
Mumbai,Bike,Clear,Recession,Thursday,1,120.3375,0,0,96.27,0.2161
Pune,Bike,Clear,Booming,Tuesday,20,85.3179,0,0,75.8381,0.2031
Kolkata,Bike,Snowy,Stable,Friday,17,75.5743,1,0,57.8559,0.0856
Kolkata,Bike,Rainy,Booming,Saturday,5,74.4551,0,0,71.2489,0.0879
Pune,Bike,Clear,Recession,Monday,10,105.6,0,0,87.4831,0.065
Pune,Bike,Storm,Stable,Saturday,0,44.3378,0,0,35.4702,0.1466
Delhi,Bike,Snowy,Stable,Saturday,1,94.9947,0,1,90.904,0.5141
Bengalore,Bike,Hot,Booming,Friday,16,79.7324,0,0,72.484,0.1897
Kolkata,Bike,Hot,Stable,Thursday,14,60.3586,0,0,54.8715,0.1301
Delhi,Bike,Rainy,Stable,Monday,17,23.2564,1,0,17.8039,0.3512
Bengalore,Bike,Rainy,Recession,Sunday,19,99.471,0,1,95.1876,0.0255
Pune,Bike,Rainy,Booming,Wednesday,8,24.7074,1,0,19.7659,0.1559
Bengalore,Bike,Snowy,Recession,Thursday,16,77.7095,0,0,74.3632,0.0793
Chennai,Rickshaw,Snowy,Recession,Wednesday,20,43.6228,0,0,52.3474,0.4679
Delhi,Bike,Snowy,Recession,Wednesday,5,92.6764,0,0,88.6855,0.1495
Chennai,Bike,Storm,Recession,Saturday,13,68.9509,1,0,55.1607,0.1677
Bengalore,Bus,Snowy,Recession,Sunday,14,83.8606,1,0,80.2494,0.1104
Bengalore,Bike,Rainy,Recession,Friday,6,82.5965,0,0,79.0397,0.0997
Mumbai,Bus,Clear,Stable,Saturday,1,60.7422,0,0,60.7422,0.3069
Pune,Car,Snowy,Booming,Saturday,18,86.4,0,0,47.3132,0.1874
Kolkata,Bike,Hot,Stable,Sunday,3,53.9095,0,0,49.0086,0.1402
Kolkata,Bike,Hot,Stable,Thursday,0,74.2507,0,1,67.5006,0.108
Bengalore,Bike,Snowy,Stable,Tuesday,13,72.388,0,0,69.2708,0.2386
Mumbai,Bike,Storm,Booming,Wednesday,15,54.6135,0,0,43.6908,0.3617
Kolkata,Bike,Hot,Stable,Monday,7,27.5743,1,0,20.054,0.1337
Chennai,Bus,Clear,Recession,Saturday,0,30.7931,0,0,34.2145,0.4059
Delhi,Bus,Clear,Recession,Tuesday,15,47.261,0,0,53.7057,0.304
Chennai,Bike,Hot,Booming,Monday,19,21.4361,0,0,19.0543,0.7176
Mumbai,Bus,Hot,Stable,Saturday,8,36.7305,0,0,36.7305,0.3874
Pune,Bike,Hot,Stable,Wednesday,15,64.1423,0,0,51.3139,0.1669
Pune,Bike,Clear,Booming,Thursday,2,46.0897,0,0,36.8718,0.2375
Pune,Rickshaw,Storm,Booming,Sunday,6,42.5653,0,0,51.0783,0.3813
Pune,Bike,Snowy,Stable,Sunday,4,58.3739,0,0,46.6992,0.1881
Mumbai,Bike,Clear,Recession,Sunday,21,22.4426,0,0,17.9541,0.2107
Chennai,Bike,Hot,Booming,Wednesday,10,24.5145,0,0,19.6116,0.4326
Bengalore,Bike,Rainy,Stable,Sunday,7,57.6789,0,0,55.1951,0.2109
Mumbai,Car,Hot,Stable,Thursday,9,37.0181,0,0,20.5656,0.1889
Kolkata,Bike,Clear,Booming,Tuesday,17,98.8002,1,0,71.8547,0.1097
Mumbai,Bus,Clear,Stable,Friday,16,52.4309,0,0,52.4309,0.3644
Delhi,Bike,Storm,Stable,Friday,17,59.9935,1,0,50.5208,0.7528
Chennai,Car,Rainy,Recession,Sunday,1,74.4055,0,0,37.2028,0.1938
Mumbai,Bike,Clear,Booming,Monday,11,59.0406,0,0,59.0406,0.4797
Bengalore,Car,Snowy,Booming,Thursday,9,65.4851,0,0,39.1657,0.2136
Pune,Bike,Clear,Booming,Tuesday,22,44.6467,0,0,35.7173,0.1889
Delhi,Car,Snowy,Recession,Tuesday,17,42.737,1,0,32.4577,0.3028
Mumbai,Bike,Clear,Stable,Friday,21,101.9546,0,0,90.6263,0.3188
Chennai,Car,Hot,Booming,Monday,4,72.3952,0,0,36.1976,0.5358
Chennai,Bike,Storm,Recession,Sunday,16,34.4044,0,0,27.5235,0.2131
Bengalore,Bike,Hot,Stable,Friday,6,47.1109,0,0,42.8281,0.4184
Mumbai,Bike,Storm,Recession,Tuesday,7,86.8803,1,0,69.5042,0.1407
Mumbai,Car,Snowy,Booming,Saturday,15,73.4219,0,0,36.711,0.4959
Bengalore,Car,Clear,Booming,Thursday,20,23.6768,0,0,13.4527,0.4021
Kolkata,Car,Clear,Stable,Wednesday,5,53.317,0,0,33.6597,0.1147
Delhi,Bike,Snowy,Stable,Sunday,2,17.1249,0,0,16.3875,0.2892
Delhi,Rickshaw,Hot,Booming,Friday,10,65.207,0,0,88.9186,0.4455
Kolkata,Bike,Rainy,Booming,Saturday,23,19.424,0,0,18.5875,0.0974
Kolkata,Car,Rainy,Recession,Friday,7,47.1396,1,0,22.5548,0.0516
Mumbai,Car,Snowy,Booming,Wednesday,22,97.7026,0,0,48.8513,0.2676
Kolkata,Car,Snowy,Stable,Friday,14,23.4999,0,0,14.055,0.0747
Chennai,Bike,Clear,Recession,Monday,6,24.6444,0,0,19.7155,0.2215
Pune,Rickshaw,Storm,Booming,Tuesday,4,52.2757,0,0,62.7308,0.3552
Pune,Car,Storm,Stable,Sunday,19,71.7286,0,0,35.8643,0.1894
Pune,Rickshaw,Storm,Booming,Saturday,18,26.7911,0,0,32.1493,0.305
Bengalore,Bike,Clear,Recession,Saturday,21,65.0342,0,0,59.122,0.0597
Bengalore,Bike,Clear,Stable,Saturday,20,36.8357,0,0,33.487,0.2953
Bengalore,Bike,Rainy,Booming,Monday,19,59.6988,0,0,52.8964,0.2166
Pune,Car,Snowy,Booming,Friday,4,86.4,0,0,44.5388,0.3223
Bengalore,Bike,Clear,Booming,Friday,4,20.4535,0,0,18.5941,0.3114
Delhi,Bike,Clear,Stable,Friday,5,72.923,0,0,66.2936,0.5242
Bengalore,Bike,Clear,Booming,Saturday,6,91.4863,0,0,83.1694,0.2835
Chennai,Bike,Hot,Booming,Tuesday,15,18.3403,0,0,18.3403,0.4112
Chennai,Bike,Rainy,Stable,Thursday,3,17.6016,0,0,14.0812,0.3003
Mumbai,Bike,Rainy,Recession,Saturday,14,24.3579,1,0,19.4863,0.286
Mumbai,Bike,Hot,Recession,Sunday,13,36.6485,1,0,29.3188,0.0812
Chennai,Car,Clear,Recession,Saturday,14,95.04,1,0,52.7192,0.2869
Bengalore,Bike,Rainy,Recession,Tuesday,16,74.1776,0,0,70.9834,0.1112
Bengalore,Car,Hot,Recession,Thursday,2,83.0407,0,0,47.1822,0.1164
Kolkata,Bike,Rainy,Booming,Friday,18,88.6173,1,0,57.9838,0.1196
Mumbai,Bike,Hot,Stable,Sunday,14,19.7109,1,0,15.7687,0.1612
Chennai,Car,Snowy,Recession,Friday,1,28.8478,0,0,14.4239,0.404
Kolkata,Bike,Hot,Stable,Wednesday,16,43.1437,0,0,39.2215,0.0823
Bengalore,Bike,Rainy,Recession,Thursday,0,10.2545,0,0,13.6291,0.0837
Mumbai,Bus,Hot,Booming,Monday,6,90.3327,0,0,90.3327,0.127
Bengalore,Car,Storm,Recession,Friday,2,41.5858,0,0,24.8719,0.0477
Chennai,Bike,Clear,Recession,Friday,8,81.7815,1,0,65.4252,0.0726
Pune,Bike,Storm,Recession,Wednesday,5,105.6,0,0,85.6362,0.2093
Pune,Bike,Rainy,Recession,Tuesday,22,30.6957,0,0,24.5565,0.1041
Bengalore,Bus,Rainy,Recession,Saturday,14,52.904,1,0,50.6258,0.1804
Delhi,Bike,Hot,Booming,Saturday,6,76.9475,0,0,69.9522,0.5129
Pune,Bike,Rainy,Stable,Tuesday,1,37.707,0,0,30.1656,0.1759
Bengalore,Car,Storm,Stable,Wednesday,2,32.7938,0,0,19.6135,0.2178
Kolkata,Bike,Storm,Recession,Thursday,11,80.2637,0,0,76.8073,0.0105
Bengalore,Bike,Clear,Stable,Tuesday,21,85.7016,0,0,72.1394,0.264
Kolkata,Bike,Hot,Recession,Wednesday,12,42.0775,0,0,38.2522,0.0525
Mumbai,Car,Storm,Booming,Friday,3,75.1012,0,0,37.5506,0.5647
Mumbai,Bus,Rainy,Stable,Wednesday,21,84.6307,0,0,84.6307,0.478
Kolkata,Bike,Clear,Stable,Sunday,6,27.3082,0,0,24.8256,0.1059
Chennai,Bike,Clear,Booming,Saturday,8,31.7803,0,0,25.4242,0.5926
Bengalore,Bike,Snowy,Recession,Thursday,21,61.6454,0,0,54.6211,0.08
Chennai,Bike,Snowy,Booming,Monday,9,59.8717,0,0,47.8974,0.302
Bengalore,Bike,Clear,Stable,Saturday,17,56.4353,0,0,51.3048,0.4262
Mumbai,Car,Hot,Booming,Tuesday,8,70.9807,1,0,35.4903,0.2389
Mumbai,Bike,Clear,Booming,Saturday,17,84.8162,0,0,67.853,0.351
Delhi,Rickshaw,Hot,Booming,Thursday,1,41.7204,0,0,50.0645,0.7492
Chennai,Car,Rainy,Recession,Saturday,19,73.5889,0,0,36.7944,0.1403
Chennai,Bus,Hot,Recession,Monday,7,42.7062,1,0,47.4513,0.1249
Bengalore,Bike,Snowy,Recession,Tuesday,5,25.9177,0,0,24.8016,0.059
Delhi,Car,Snowy,Recession,Monday,5,79.072,0,0,47.2919,0.2881
Mumbai,Bike,Clear,Stable,Tuesday,10,118.0718,0,0,94.4574,0.335
Mumbai,Bike,Hot,Stable,Friday,15,50.2721,0,0,40.2177,0.2008
Delhi,Bike,Hot,Recession,Sunday,14,115.685,1,0,84.1345,0.1615
Bengalore,Bike,Clear,Booming,Saturday,8,47.242,0,0,42.9472,0.1918
Kolkata,Bike,Clear,Stable,Tuesday,22,78.438,0,0,71.3072,0.1055
Kolkata,Bike,Clear,Recession,Thursday,14,101.4802,0,0,92.2547,0.0166
Bengalore,Car,Hot,Recession,Wednesday,16,42.1945,0,0,23.9742,0.086
Bengalore,Bike,Clear,Booming,Friday,1,95.6005,0,0,86.9095,0.1893
Chennai,Car,Hot,Booming,Thursday,6,97.3794,0,0,48.6897,0.3645
Delhi,Bike,Clear,Booming,Wednesday,1,36.3665,0,0,33.0605,0.615
Delhi,Bike,Rainy,Recession,Tuesday,9,71.8454,0,0,109.1295,0.2546
Chennai,Bike,Hot,Recession,Tuesday,15,42.3388,0,0,33.871,0.2558
Chennai,Car,Snowy,Stable,Monday,14,34.9131,0,1,17.4566,0.6827
Delhi,Rickshaw,Rainy,Recession,Thursday,2,56.5136,0,0,81.12,0.1238
Kolkata,Bike,Storm,Recession,Friday,20,18.8254,0,1,15.3972,0.0243
Bengalore,Car,Rainy,Stable,Thursday,6,20.6599,0,0,12.3564,0.1748
Bengalore,Car,Rainy,Recession,Monday,7,24.7517,1,0,11.8429,0.2392
Mumbai,Car,Clear,Recession,Friday,1,73.7091,0,0,36.8545,0.1834
Bengalore,Bike,Hot,Recession,Monday,8,114.5021,1,0,83.2743,0.0457
Pune,Bike,Clear,Booming,Tuesday,8,60.9227,1,0,48.7382,0.3302
Mumbai,Bike,Rainy,Stable,Wednesday,14,73.4644,0,0,58.7715,0.4289
Kolkata,Car,Storm,Recession,Sunday,12,118.1813,1,0,56.5461,0.0317
Mumbai,Car,Clear,Stable,Thursday,1,42.2003,0,0,21.1001,0.309
Bengalore,Bike,Clear,Recession,Monday,10,52.8621,0,0,48.0565,0.0603
Delhi,Car,Storm,Booming,Monday,7,86.2278,1,0,45.3831,0.7123
Delhi,Bike,Hot,Stable,Thursday,19,21.4812,0,1,24.1091,1
Chennai,Car,Snowy,Booming,Monday,17,77.76,1,0,40.8625,0.4302
Bengalore,Car,Snowy,Recession,Saturday,22,83.2958,0,0,49.8181,0.0942
Chennai,Bike,Clear,Booming,Tuesday,22,57.1681,0,0,45.7345,0.6391
Chennai,Bike,Hot,Booming,Monday,6,62.4001,0,0,62.4001,0.6072
Mumbai,Car,Storm,Recession,Sunday,4,56.1902,0,0,28.0951,0.103
Chennai,Bus,Clear,Booming,Wednesday,13,21.3376,0,0,21.3376,0.9927
Kolkata,Car,Clear,Recession,Tuesday,7,119.0295,1,0,54.1043,0.0538
Delhi,Bike,Clear,Stable,Thursday,18,117.2534,1,0,86.1366,0.5032
Bengalore,Bus,Hot,Booming,Thursday,16,27.464,0,0,31.2091,0.4168
Delhi,Bus,Snowy,Booming,Saturday,18,52.0728,0,0,62.2881,0.3923
Kolkata,Bike,Clear,Stable,Thursday,15,69.8129,0,0,63.4663,0.099
Chennai,Bike,Rainy,Booming,Thursday,21,61.9261,0,0,55.0454,0.4505
Chennai,Car,Rainy,Stable,Friday,15,34.8989,0,0,17.4495,0.4788
Chennai,Car,Storm,Booming,Friday,15,49.2895,0,0,24.6448,0.476
Pune,Car,Rainy,Booming,Monday,15,86.4,0,0,49.0079,0.2591
Chennai,Bike,Rainy,Recession,Saturday,18,72.7898,0,0,58.2318,0.469
Kolkata,Bike,Hot,Booming,Thursday,8,123.9493,1,0,90.1449,0.1252
Delhi,Car,Clear,Recession,Friday,8,118.1807,1,0,53.7185,0.3446
Kolkata,Bike,Hot,Stable,Wednesday,19,19.4329,0,0,15.0994,0.1271
Mumbai,Bike,Rainy,Stable,Thursday,18,33.3361,1,0,29.632,0.2149
Kolkata,Bike,Rainy,Stable,Thursday,13,60.8336,0,0,58.214,0.0424
Pune,Bus,Hot,Stable,Friday,23,77.382,0,0,77.382,0.4141
Delhi,Bike,Rainy,Recession,Tuesday,14,59.3068,0,0,56.7529,0.1822
Kolkata,Bike,Clear,Booming,Friday,5,21.7621,0,0,19.7837,0.1168
Delhi,Bike,Hot,Stable,Sunday,0,121.4779,0,0,110.4344,0.4511
Kolkata,Bike,Hot,Recession,Friday,3,62.6177,0,0,56.9251,0.0375
Chennai,Bus,Hot,Booming,Thursday,16,51.344,0,0,51.344,0.5985
Bengalore,Car,Clear,Recession,Wednesday,12,90.8906,0,0,51.6424,0.09
Pune,Bike,Rainy,Booming,Thursday,9,43.7788,0,0,35.023,0.17
Delhi,Car,Storm,Booming,Friday,11,51.4448,0,0,30.7684,0.5521
Delhi,Bike,Clear,Stable,Friday,11,36.155,0,0,28.924,0.885
Delhi,Car,Clear,Recession,Friday,23,61.5223,0,0,34.9558,0.1008
Pune,Bike,Storm,Stable,Sunday,18,65.5767,0,0,52.4614,0.15
Chennai,Bus,Clear,Booming,Sunday,5,89.2542,0,0,89.2542,0.5043
Bengalore,Bike,Snowy,Recession,Sunday,16,38.4589,0,0,36.8028,0.0364
Chennai,Car,Snowy,Recession,Tuesday,12,52.755,0,0,26.3775,0.1261
Kolkata,Car,Storm,Booming,Saturday,17,60.2216,0,0,36.0177,0.0836
Bengalore,Rickshaw,Rainy,Stable,Saturday,4,31.0467,0,0,44.5647,0.2949
Delhi,Bike,Clear,Booming,Friday,22,97.077,0,0,88.2518,0.5258
Kolkata,Bike,Clear,Stable,Sunday,1,75.2747,0,0,68.4315,0.068
Pune,Car,Rainy,Recession,Friday,9,59.0567,0,0,29.5284,0.0766
Mumbai,Bike,Clear,Booming,Tuesday,19,108,0,0,100.9561,0.2832
Mumbai,Bike,Snowy,Recession,Saturday,14,73.3337,1,0,58.667,0.1097
Bengalore,Bike,Clear,Recession,Sunday,9,103.0878,0,0,93.7162,0.0833
Bengalore,Bike,Rainy,Booming,Monday,8,57.8674,1,0,44.3004,0.4105
Bengalore,Bike,Hot,Stable,Sunday,22,69.1566,0,0,62.8696,0.2049
Chennai,Bike,Rainy,Stable,Wednesday,22,28.971,0,0,23.1768,0.7082
Delhi,Car,Snowy,Stable,Thursday,16,52.9776,0,1,31.6852,0.5942
Kolkata,Car,Storm,Stable,Wednesday,22,100.1052,0,0,59.8715,0.054
Kolkata,Car,Storm,Stable,Friday,8,68.5356,1,0,32.7921,0.1189
Chennai,Car,Clear,Booming,Tuesday,18,61.8291,1,0,30.9146,0.4652
Kolkata,Bike,Snowy,Recession,Monday,17,90.144,1,0,69.0098,0.0217
Delhi,Bike,Hot,Recession,Sunday,6,59.0251,0,0,53.6592,0.2811
Kolkata,Bike,Storm,Stable,Wednesday,20,88.3289,0,0,72.2438,0.0794
Kolkata,Bike,Hot,Booming,Sunday,15,61.5372,0,0,55.9429,0.093
Chennai,Bike,Clear,Stable,Saturday,13,25.8632,1,0,20.6905,0.5662
Pune,Bike,Snowy,Stable,Wednesday,22,69.2467,0,0,55.3973,0.1526
Mumbai,Car,Hot,Recession,Wednesday,9,87.1137,0,0,43.5569,0.0524
Chennai,Bike,Rainy,Stable,Saturday,13,21.0698,1,0,16.8558,0.4816
Pune,Bus,Storm,Booming,Sunday,1,19.9013,0,0,19.9013,0.4338
Delhi,Bike,Rainy,Stable,Sunday,2,94.6337,0,0,90.5586,0.4193
Kolkata,Bike,Hot,Recession,Thursday,21,60.3528,0,0,46.8942,0.0548
Delhi,Car,Clear,Booming,Thursday,9,37.7766,0,0,26.2337,1
Chennai,Bike,Snowy,Recession,Thursday,18,29.8243,1,0,26.5105,0.1169
Pune,Bus,Storm,Booming,Thursday,15,34.8374,0,0,34.8374,0.2028
Kolkata,Bike,Snowy,Recession,Friday,21,95.7985,0,0,78.3531,0.0287
Kolkata,Bike,Clear,Stable,Friday,22,19.6703,0,0,17.8821,0.1374
Pune,Car,Clear,Stable,Wednesday,6,18.4063,0,0,9.2031,0.2063
Pune,Bike,Storm,Recession,Monday,6,39.2217,0,0,31.3774,0.0379
Delhi,Bike,Hot,Booming,Sunday,10,80.6726,0,0,73.3387,0.3903
Kolkata,Bike,Hot,Stable,Thursday,18,42.7175,1,0,26.5532,0.0977
Chennai,Bike,Clear,Recession,Thursday,14,58.4177,0,0,46.7342,0.2217
Mumbai,Bike,Rainy,Booming,Thursday,9,82.1144,0,0,65.6915,0.2811
Pune,Bike,Rainy,Booming,Monday,10,86.4,0,0,82.2487,0.2282
Bengalore,Car,Storm,Recession,Monday,21,90.701,0,0,54.247,0.0477
Kolkata,Car,Rainy,Stable,Friday,8,108.3456,1,0,52.2003,0.1529
Kolkata,Car,Rainy,Stable,Saturday,0,63.3393,0,0,37.8824,0.0787
Delhi,Car,Snowy,Recession,Saturday,5,47.2809,0,0,28.278,0.2394
Mumbai,Rickshaw,Storm,Booming,Wednesday,6,86.1959,0,0,103.4351,0.3791
Delhi,Bike,Storm,Recession,Monday,6,84.1686,0,0,80.5441,0.0714
Mumbai,Car,Rainy,Recession,Wednesday,22,58.3558,0,0,29.1779,0.2405
Kolkata,Bike,Snowy,Booming,Tuesday,1,84.6008,0,0,80.9577,0.0902
Bengalore,Bike,Clear,Booming,Sunday,21,65.4735,0,0,59.5213,0.2686
Pune,Bike,Rainy,Booming,Tuesday,21,77.76,0,0,81.6373,0.1621
Bengalore,Car,Snowy,Stable,Sunday,2,53.2581,0,0,31.8529,0.1942
Bengalore,Bike,Rainy,Booming,Friday,2,40.4828,0,1,38.7395,0.2159
Chennai,Bus,Rainy,Booming,Sunday,0,60.4682,0,0,60.4682,0.5094
Bengalore,Car,Clear,Booming,Saturday,19,81.6901,0,1,46.4148,0.2754
Pune,Bike,Storm,Stable,Thursday,12,68.8189,0,0,55.0551,0.1118
Chennai,Bike,Clear,Recession,Wednesday,6,80.9502,0,0,64.7602,0.2235
Chennai,Car,Clear,Recession,Monday,8,62.1722,1,0,31.0861,0.0921
Mumbai,Bike,Rainy,Stable,Sunday,22,78.9142,0,0,63.1314,0.2517
Delhi,Bike,Hot,Booming,Monday,7,52.2831,1,1,74.6902,0.6736
Mumbai,Car,Hot,Booming,Tuesday,5,29.5466,0,0,14.7733,0.1568
Pune,Car,Snowy,Recession,Thursday,23,59.3533,0,0,29.6766,0.138
Kolkata,Bike,Hot,Booming,Thursday,20,32.039,0,0,24.8943,0.0924
Chennai,Car,Rainy,Stable,Friday,1,59.6631,0,0,29.8315,0.5457
Pune,Bike,Rainy,Recession,Monday,4,76.432,0,0,67.9396,0.0751
Pune,Bike,Storm,Recession,Monday,22,105.6,0,0,99.044,0.0775
Chennai,Car,Clear,Stable,Thursday,3,88.7999,0,0,44.3999,0.4395
Mumbai,Bike,Storm,Recession,Sunday,12,101.7738,1,0,81.419,0.051
Mumbai,Bike,Snowy,Stable,Monday,9,31.5945,0,1,25.2756,0.5866
Kolkata,Bike,Rainy,Recession,Friday,7,69.1673,1,0,52.9511,0.0686
Delhi,Car,Hot,Booming,Sunday,9,83.7274,0,0,47.5724,0.6948
Bengalore,Bike,Clear,Recession,Tuesday,2,20.367,0,0,18.5155,0.135
Mumbai,Rickshaw,Hot,Booming,Sunday,16,64.8493,0,0,77.8192,0.2294
Chennai,Bike,Storm,Booming,Monday,4,61.7645,0,0,61.7645,0.4066
Chennai,Bike,Clear,Recession,Tuesday,1,95.1094,0,0,76.0876,0.1047
Pune,Car,Hot,Booming,Friday,7,43.7413,1,0,21.8706,0.1511
Delhi,Bike,Hot,Stable,Thursday,22,27.371,0,0,24.8827,0.673
Kolkata,Bike,Hot,Stable,Wednesday,4,44.0662,0,0,40.0602,0.1003
Mumbai,Car,Snowy,Booming,Friday,11,43.7182,0,0,21.8591,0.3744
Bengalore,Bike,Clear,Stable,Sunday,7,33.6435,0,0,30.585,0.2287
Kolkata,Bike,Snowy,Recession,Sunday,13,55.0299,1,0,42.1282,0.046
Bengalore,Bike,Clear,Stable,Thursday,23,82.466,0,0,74.9691,0.1775
Kolkata,Car,Clear,Booming,Wednesday,3,35.409,0,0,20.1187,0.1527
Pune,Car,Storm,Stable,Wednesday,17,48.0102,1,0,24.0051,0.1555
Chennai,Car,Clear,Recession,Thursday,15,97.7957,0,0,54.3309,0.1763
Delhi,Bus,Storm,Booming,Friday,12,55.8837,0,1,58.8249,0.8272
Delhi,Bike,Clear,Recession,Saturday,4,105.2064,0,0,95.6422,0.2634
Bengalore,Bus,Rainy,Recession,Saturday,17,21.5894,0,0,25.8246,0.0919
Pune,Bike,Hot,Recession,Thursday,7,84.48,1,0,81.3159,0.0232
Bengalore,Bike,Snowy,Recession,Tuesday,8,25.2991,1,0,19.3677,0.0451
Kolkata,Bike,Rainy,Booming,Tuesday,13,82.2419,0,0,78.7004,0.1053
Pune,Bike,Clear,Booming,Monday,18,30.0477,1,1,26.7091,0.2237
Delhi,Bike,Clear,Booming,Thursday,13,67.6543,0,0,61.5039,0.3707
Mumbai,Bike,Rainy,Recession,Monday,12,76.0803,0,0,60.8642,0.2447
Pune,Bike,Clear,Booming,Thursday,12,55.1186,0,0,44.0949,0.3889
Pune,Bike,Storm,Booming,Thursday,11,45.0414,0,0,36.0331,0.1661
Pune,Bike,Clear,Stable,Saturday,15,43.0268,0,0,38.2461,0.2748
Kolkata,Bike,Rainy,Recession,Saturday,11,51.7853,0,0,49.5553,0.0274
Delhi,Bike,Hot,Recession,Wednesday,5,39.2817,0,1,35.7106,0.1651
Pune,Bus,Hot,Booming,Sunday,9,93.5212,0,0,93.5212,0.3669
Pune,Bike,Rainy,Booming,Friday,17,69.12,1,0,73.0356,0.1604
Delhi,Bike,Snowy,Stable,Tuesday,11,45.6634,0,0,38.4534,0.8346
Pune,Bike,Snowy,Stable,Sunday,14,26.6749,1,0,21.3399,0.2163
Delhi,Bike,Rainy,Booming,Thursday,21,67.6664,0,0,65.4066,0.5247
Pune,Bike,Hot,Recession,Friday,5,34.7997,0,0,27.8398,0.1208
Bengalore,Car,Snowy,Booming,Wednesday,13,84.0462,0,0,50.2669,0.2237
Bengalore,Bike,Snowy,Recession,Tuesday,0,55.5334,0,0,53.142,0.1116
Mumbai,Bike,Storm,Booming,Friday,18,86.4,1,0,85.9463,0.2623
Delhi,Bike,Clear,Booming,Friday,20,69.6853,0,0,63.9902,0.4852
Bengalore,Bike,Snowy,Booming,Saturday,3,70.699,0,1,67.6546,0.1975
Mumbai,Car,Hot,Stable,Thursday,23,96.7898,0,0,48.3949,0.2031
Pune,Bike,Hot,Booming,Saturday,8,65.6614,0,0,52.5291,0.2767
Bengalore,Rickshaw,Rainy,Stable,Sunday,22,79.6023,0,0,114.2617,0.1891
Mumbai,Rickshaw,Rainy,Recession,Saturday,14,18.5442,1,0,22.253,0.1296
Mumbai,Car,Rainy,Stable,Wednesday,23,91.64,0,0,45.82,0.4644
Mumbai,Car,Hot,Recession,Saturday,8,90.4489,0,0,45.2245,0.0512
Chennai,Car,Clear,Recession,Saturday,12,34.883,1,0,17.4415,0.2428
Pune,Bike,Hot,Booming,Friday,5,49.0374,0,0,39.2299,0.2979
Delhi,Rickshaw,Snowy,Recession,Monday,11,69.1246,0,0,99.222,0.0957
Mumbai,Bike,Snowy,Booming,Monday,17,52.5708,1,0,42.0567,0.2662
Pune,Bike,Snowy,Booming,Monday,22,58.1311,0,0,46.5049,0.1607
Pune,Car,Snowy,Stable,Sunday,16,31.362,0,0,15.681,0.1954
Pune,Car,Hot,Booming,Tuesday,14,70.4366,0,0,35.2183,0.2111
Mumbai,Bike,Hot,Stable,Saturday,19,94.9719,0,1,75.9775,0.1939
Delhi,Car,Snowy,Booming,Sunday,11,33.57,0,1,24.5395,1
Chennai,Car,Rainy,Recession,Friday,11,50.2182,0,0,25.1091,0.1922
Delhi,Car,Snowy,Recession,Friday,23,17.2551,0,0,10.32,0.2281
Bengalore,Bike,Clear,Stable,Friday,11,43.4782,0,1,54.8967,0.19
Mumbai,Bus,Snowy,Stable,Friday,14,93.9316,0,0,93.9316,0.3617
Delhi,Car,Snowy,Booming,Wednesday,20,82.5457,0,1,49.3694,0.4154
Pune,Bike,Rainy,Booming,Saturday,8,66.8614,0,0,53.4891,0.1812
Pune,Bike,Clear,Recession,Tuesday,23,31.2684,0,0,25.0147,0.0325
Pune,Bike,Hot,Stable,Saturday,21,35.5206,0,0,31.5738,0.1463
Mumbai,Rickshaw,Rainy,Recession,Monday,3,23.7693,0,0,28.5232,0.2244
Kolkata,Bike,Hot,Stable,Wednesday,9,56.4008,0,1,56.9705,0.1037
Pune,Car,Snowy,Recession,Friday,5,73.7417,0,0,40.9676,0.1309
Bengalore,Bike,Rainy,Recession,Saturday,6,30.7203,0,0,29.3974,0.0552
Delhi,Bike,Clear,Stable,Sunday,20,42.616,0,0,47.3512,1
Pune,Bike,Storm,Stable,Thursday,23,35.7713,0,0,28.617,0.1923
Bengalore,Bike,Hot,Recession,Monday,0,104.3511,0,0,94.8646,0.0793
Delhi,Bike,Hot,Recession,Thursday,20,96.5417,0,0,88.6517,0.094
Bengalore,Car,Storm,Stable,Wednesday,0,78.7494,0,0,47.0989,0.282
Mumbai,Bike,Snowy,Stable,Thursday,22,25.8652,0,0,20.6921,0.3329
Bengalore,Bike,Rainy,Booming,Tuesday,5,42.6989,0,0,40.8602,0.2317
Delhi,Car,Rainy,Booming,Thursday,2,49.4173,0,0,26.0091,0.7333
Pune,Car,Rainy,Stable,Thursday,20,40.6951,0,0,20.3475,0.1397
Kolkata,Bike,Hot,Stable,Tuesday,7,37.6486,1,0,27.3808,0.137
Delhi,Bus,Rainy,Recession,Tuesday,5,32.978,0,0,39.4474,0.2367
Bengalore,Rickshaw,Rainy,Stable,Monday,3,24.6011,0,0,35.3125,0.4557
Mumbai,Bike,Clear,Recession,Tuesday,0,114.3522,0,0,91.4818,0.1745
Delhi,Bike,Rainy,Recession,Friday,11,103.645,0,0,99.1818,0.2366
